uid,genre_id
7058,30
34355,22
35590,3
29267,15
6311,15
3164,3
37945,15
9289,6
4418,34
7396,25
1906,38
3298,3
87,6
2704,18
33674,38
36652,29
4756,29
9365,1
40294,20
903,3
9062,0
3176,13
163,1
1324,33
38621,5
15911,34
31733,16
181,18
2058,28
1662,28
1796,28
31052,32
3328,3
29868,16
595,8
32281,6
18731,1
9395,1
7939,21
933,3
32660,2
2944,13
34974,13
7479,36
34776,28
2088,28
38366,21
39519,0
35050,8
3358,3
36904,34
89,28
35388,3
35522,3
1283,8
8464,27
6709,10
23849,8
21075,12
38017,25
37621,25
30749,7
20353,27
3388,30
22271,38
375,18
36117,4
3464,25
18849,6
8360,27
11111,39
789,8
27993,1
1127,3
33157,3
34277,34
1261,3
7252,6
25429,0
4653,11
644,34
382,34
5674,36
32313,28
458,29
10155,8
37318,0
36258,20
33886,4
31246,8
10470,19
13145,9
7259,22
412,34
16,34
24999,15
22161,4
28111,6
5155,6
9253,28
10884,9
9387,28
10447,8
226,29
4835,1
1129,25
1263,25
19463,3
10261,3
6992,28
38585,27
6293,27
4113,16
22377,9
2795,0
5109,11
33369,20
24429,20
8524,3
483,35
2114,16
31486,3
24901,15
4789,6
10116,29
7540,18
33247,30
1316,9
36056,20
19755,3
19889,3
1293,25
33323,25
2924,6
16317,27
36394,15
7156,28
30246,28
31044,8
21085,29
30782,8
2301,0
16754,1
909,35
5914,7
21557,24
19843,8
19447,8
2441,10
19581,8
13299,21
723,30
7547,34
30375,34
29979,34
2558,6
33487,25
26085,7
36861,16
37164,17
30276,28
12191,0
36838,32
1399,20
2593,0
11073,15
31587,4
36914,27
594,0
22205,36
31640,15
37765,18
23475,11
3322,1
33855,20
2303,22
37666,12
31675,9
10346,36
1540,36
37247,28
5351,28
5753,8
33050,0
758,0
1195,1
19921,25
10719,25
2216,26
77,16
7817,29
2030,21
36240,32
35254,1
450,5
20207,15
23581,6
4985,28
37149,28
19351,30
1225,1
130,0
2683,27
2724,28
31700,15
34812,6
26443,7
4390,3
29835,15
2340,38
32947,6
1641,37
37441,28
20971,10
859,1
1255,1
597,1
15487,3
5924,24
29317,25
2113,32
6419,3
2754,28
8774,15
20651,5
114,32
4682,3
4286,3
213,11
4420,3
29469,15
33239,6
34534,38
685,6
15313,8
38444,9
9963,1
1023,1
9526,0
11083,32
24591,3
68,37
23199,38
15389,3
2522,28
2656,28
7527,0
36742,3
4450,3
36480,3
2994,23
37600,34
4188,3
4054,3
29895,15
29499,15
30029,15
9917,6
1851,8
12231,17
31988,27
11835,17
3070,18
39990,40
11771,32
31008,6
9376,32
26079,29
39185,20
29587,20
10308,12
30385,0
46,32
36906,3
39127,15
39261,15
949,28
32979,28
2143,8
687,28
33113,28
1881,8
23911,28
5717,30
1957,3
15391,25
30415,27
39675,5
9202,37
303,38
17443,36
10396,17
1538,19
32071,38
39215,20
36639,9
35183,29
8158,1
39489,0
1573,13
1177,13
33300,12
7436,16
9220,27
455,28
2045,8
36692,20
5460,0
3963,19
30503,32
1725,3
7052,26
20847,27
30940,6
38587,20
122,3
6971,37
1341,13
28545,6
1143,28
10578,7
33709,8
35266,40
37520,0
29413,1
30137,32
39397,10
5624,0
5228,0
19815,1
11615,3
37060,15
36000,35
35563,34
37194,15
8142,6
32789,38
934,39
30970,6
5543,11
40906,1
32182,3
25597,15
1214,29
36752,20
8533,12
31338,28
7549,27
32270,8
3655,0
5573,11
9518,3
5154,27
1040,34
7427,37
36840,25
25627,15
6045,6
23051,4
36578,25
25365,15
20673,8
1081,35
9881,28
37178,20
15323,1
6383,1
38413,1
29473,1
5684,0
5725,1
39271,32
11547,3
30448,28
34655,20
5603,11
3027,0
40780,23
33362,34
8890,3
3004,16
31980,3
1111,35
2701,15
2567,15
37668,5
6974,38
40495,12
20383,3
20517,3
1921,25
5691,16
9106,8
34423,20
2498,36
32010,3
15045,6
16602,38
7662,38
6583,8
1454,0
16041,1
14189,21
38112,22
17697,12
4106,6
29749,3
12481,5
27833,38
34453,20
12359,15
5116,27
14813,6
37146,27
861,21
32850,20
1618,0
1880,0
1484,0
3536,11
3140,11
14353,21
1356,0
39115,3
2418,26
12115,5
37822,17
20857,20
16784,28
1275,11
576,10
38690,12
40911,24
419,26
116,25
38137,28
1048,5
2832,16
37875,28
1951,1
38807,8
28673,28
36254,11
1252,0
32618,20
2085,1
3566,11
1427,1
17833,34
16317,3
8235,34
30205,3
32956,15
3619,22
12879,0
37963,33
146,25
6574,29
37905,28
1119,6
16009,8
29099,28
34541,1
3235,32
33708,0
1853,1
16347,3
7844,4
26063,32
39833,3
502,37
24681,1
1416,0
997,16
36040,28
36098,6
37655,38
38715,18
38826,34
37597,33
19209,4
35219,37
1807,6
33377,21
10648,0
1085,21
4896,13
1487,1
29904,24
1860,17
39619,20
608,32
1138,32
1499,11
6733,35
37736,3
35843,22
6209,35
9542,25
3656,38
1517,28
21553,15
35424,38
1575,6
11635,37
11773,1
10812,0
33145,21
35459,32
9857,36
999,38
40202,4
37294,8
35838,28
12445,27
37428,8
48,1
32802,32
906,32
7695,15
33798,27
27411,24
37504,3
1943,28
21659,37
20143,6
24637,28
1285,28
4618,18
4397,19
21997,32
3213,3
39999,25
34847,3
7311,25
22335,27
5772,10
1658,17
21415,27
40075,20
32370,1
33490,32
32108,1
936,32
2235,28
35063,8
39889,15
1711,28
24405,28
25599,8
20907,1
3109,3
35139,3
36259,34
3243,3
2847,3
34877,3
39767,25
7475,25
1991,18
30583,42
17947,0
108,1
2102,34
29801,6
37564,3
31678,16
35489,8
2003,28
39919,15
11741,8
34167,28
19941,6
31486,37
6746,0
161,12
26043,25
5494,15
3273,3
13333,34
31772,28
18759,36
11357,18
19953,16
13409,29
1012,3
33042,3
26323,15
354,3
29831,6
34599,8
6380,0
38410,0
37350,20
22961,34
12505,3
12243,3
31563,12
37950,15
37688,15
35071,3
4119,0
2622,19
40340,21
5734,10
29261,11
9982,3
2599,35
646,3
2203,35
780,3
6509,6
26225,15
31552,38
2937,30
40550,16
58,18
6847,1
37776,20
21475,3
30071,1
22991,34
5589,36
37619,36
17641,27
38114,15
3508,4
373,29
10012,3
34618,34
33102,3
9750,3
3823,15
810,3
26255,15
21563,8
21167,8
88,18
3503,10
3043,25
38843,16
28925,38
17409,27
444,30
17147,27
16091,11
4575,0
39356,12
36343,0
4051,0
840,3
30929,8
20533,28
421,19
817,19
3970,11
398,35
3469,25
22789,34
39310,17
35237,25
17835,27
9810,3
35913,15
6675,28
40320,38
32615,19
4000,11
1820,0
21775,25
31035,3
3977,27
21833,3
20919,40
9799,29
4210,6
2135,11
37102,1
13709,0
4810,1
16460,12
37960,32
10178,25
714,25
12591,15
318,25
25301,6
3692,16
33344,20
1850,0
4560,11
4164,11
27557,12
854,35
34078,15
30803,3
36905,22
10604,25
22481,15
22615,15
9509,24
1006,25
33036,25
21957,15
17265,8
3099,37
25069,6
2043,21
30757,8
2579,1
17603,3
2713,1
3437,32
17341,3
21439,25
8139,3
31229,3
4928,6
18799,29
411,0
15,0
2195,11
2329,11
7621,13
30088,34
22645,15
22249,15
2929,6
35093,6
3787,37
10110,25
2405,6
5022,18
2009,6
6899,28
12341,1
3005,1
8431,3
21603,25
4504,28
6094,8
4999,7
45,0
2359,11
36569,22
5774,3
5908,3
30118,34
33970,27
35123,6
22413,15
16131,28
40054,29
17325,8
3992,38
5052,18
39792,29
12371,1
1818,37
24687,38
33283,36
6124,8
5466,8
40509,20
36436,28
1170,1
16918,34
512,1
3129,13
209,0
2028,32
32105,0
11067,11
75,0
5938,3
2803,28
2407,28
2104,27
16994,29
16732,29
7396,29
11341,21
37485,34
22199,32
27887,34
2023,38
600,6
40539,20
36862,28
1200,1
40673,20
9878,1
280,1
5968,3
8719,15
2833,28
257,17
3631,8
37177,39
30532,0
2513,23
1067,7
25015,38
4903,29
38086,8
2828,34
40441,20
10766,32
38727,4
5678,25
17951,15
38424,3
38861,4
287,17
2601,28
2205,28
7472,0
6412,20
38005,19
8767,32
3737,3
4991,34
5032,35
35901,3
1097,7
22993,27
7088,10
9338,6
2619,18
1738,3
18441,0
10334,1
1872,3
40908,21
1476,3
17981,15
35121,13
14345,24
1016,18
8156,36
4524,9
2631,28
16576,0
30767,1
13499,3
4163,3
3901,3
20785,38
632,28
1826,8
766,28
236,28
370,28
1564,8
1127,7
6518,15
34411,38
9869,22
906,8
2164,3
10842,3
1902,3
1506,3
34790,34
38164,25
32016,38
22393,8
7305,21
17002,0
38898,20
38502,20
39335,21
36124,24
32051,32
13267,3
28881,36
37914,35
400,28
10534,8
837,29
1332,8
936,8
5143,0
28495,0
8577,42
11268,3
35478,34
34096,3
1670,3
27377,15
30390,27
4025,15
13221,8
35158,29
3641,25
29785,38
36667,20
564,28
12441,18
10302,8
37599,0
34126,3
33864,3
8986,38
30292,27
1677,19
9120,38
13251,8
16800,0
40327,1
31865,3
10594,8
36173,20
34156,3
37210,16
8595,8
4021,30
127,3
16830,0
31761,3
40357,1
13299,25
2616,15
22955,3
723,34
38020,6
27927,27
6714,37
37886,6
5332,6
39478,32
37659,0
36599,20
7588,12
36704,36
2098,25
1836,25
39991,28
17221,6
40486,7
34204,20
27619,32
9493,3
9955,34
34676,15
8375,18
23935,0
37369,22
1866,25
16890,27
26325,6
3701,1
3398,0
38045,12
2740,0
9523,3
28977,12
10119,34
37719,27
34706,15
34310,15
2676,15
6604,3
30090,3
8120,34
31251,35
13587,37
35120,5
35557,6
38174,18
26221,6
37737,17
40849,8
8196,29
40587,8
32084,9
35854,0
3603,1
9990,4
35633,1
3166,0
14397,27
2485,16
1167,0
905,0
7030,3
39456,3
2957,11
32475,15
35849,6
9723,10
12433,21
13231,1
259,10
61,25
1692,6
33326,6
14293,27
35203,16
39410,8
2911,16
440,21
5266,28
34784,32
1331,0
1768,1
32167,20
935,0
1069,0
39486,3
38828,3
17615,13
40682,29
31387,30
18087,8
27493,3
4537,3
18425,3
28485,34
1460,6
39178,8
10563,0
2060,1
1664,1
208,21
33391,0
2522,32
1140,1
6828,3
3297,28
39097,19
3035,28
4188,7
1455,12
5225,3
13029,1
33025,27
28911,34
12569,16
4107,18
33520,6
1531,7
1490,6
1432,1
10465,0
19073,15
40024,5
22319,6
31942,36
3327,28
36551,8
949,32
29966,20
23777,32
21999,1
37023,3
27687,3
37747,34
39378,15
37881,34
10460,6
1520,6
3077,38
15391,29
33154,6
6492,30
38219,29
2732,3
2336,3
31289,6
12431,28
35480,27
35521,28
9919,32
4685,8
1020,33
8100,0
32881,32
4761,3
39408,15
18195,25
30468,15
1626,28
1230,28
35399,38
2290,8
30544,10
2762,3
31977,6
1108,38
9745,37
2302,18
450,38
1382,18
4715,8
8963,1
30160,20
17006,15
30178,37
1260,28
25183,29
33686,28
998,28
10497,22
28237,15
2332,18
39188,25
31483,6
1010,38
12887,28
10113,32
33681,34
31821,1
9455,32
23359,3
4763,25
36793,25
30470,37
4460,24
34019,29
1290,28
12503,38
34514,8
1465,29
38325,0
6033,0
40639,11
37865,15
22975,13
1366,23
39917,26
31018,27
223,8
957,3
695,3
33845,34
36823,25
4927,25
10918,28
25441,14
15785,36
21473,38
34544,8
37691,20
15399,0
28355,20
38489,0
38093,0
37831,0
38029,15
17655,6
28431,15
31223,28
387,8
31980,7
4198,0
10808,18
36649,30
987,3
35372,15
23815,3
463,3
10820,28
37721,20
6489,0
644,14
23909,15
8687,28
37401,15
10015,8
679,8
31952,29
32313,8
17423,6
417,8
21,8
3832,0
155,8
34802,20
28479,32
33181,3
1916,35
14189,25
40333,38
35536,15
28817,27
8839,18
30869,38
38450,21
15197,0
5040,36
17791,28
28567,37
35752,20
23083,30
28047,1
36288,0
34832,20
3600,0
5157,32
5116,31
3839,16
35170,15
40497,38
7768,37
32792,19
39798,37
1735,0
16784,32
553,30
24703,10
36318,0
4026,0
26359,21
4003,16
134,19
2161,0
3945,11
3642,10
36109,11
3922,27
33335,15
31442,34
39023,17
18247,28
23737,15
36843,6
4155,6
6772,18
37305,37
36144,5
20241,34
3672,37
19255,3
24489,27
1434,21
36040,32
36838,12
1795,0
32765,20
1929,0
40346,3
1376,16
38034,38
13125,6
36215,6
19209,8
20329,39
351,30
29473,34
2582,6
1924,6
7216,8
2524,1
2658,1
7193,24
1959,0
16890,3
30778,3
24269,37
16564,18
13551,6
28045,8
38198,38
9979,30
19239,8
4192,22
28913,3
2216,6
6885,29
1797,22
1494,21
2688,1
3808,32
2292,1
34281,0
35972,32
10370,36
2030,1
813,37
1570,16
33600,16
13843,6
39987,19
27411,28
31758,0
38145,3
6115,3
5719,3
31164,15
36491,38
1623,27
33175,25
5131,18
24451,27
2718,1
11355,0
2456,1
381,6
40174,3
119,6
23209,6
23933,37
2474,18
5411,8
40151,19
31252,20
9356,0
457,1
8960,0
24405,32
16700,13
30932,15
2090,28
12907,38
22901,11
35652,3
9351,6
149,6
40222,20
10943,32
225,1
32214,0
38642,4
40694,15
2382,28
39197,34
3576,8
3180,8
2516,28
36027,38
31376,32
39972,30
37460,34
32267,11
3652,3
4772,34
37559,13
29493,15
22687,28
354,7
25601,34
32681,1
9393,16
28713,25
30344,6
2808,28
12505,7
38387,20
2284,28
12967,38
28789,20
38923,0
36108,3
35712,3
46,12
18747,6
151,28
285,28
9982,7
384,7
1421,3
1555,3
1159,3
8800,37
18497,16
1095,18
22991,38
11079,27
8503,16
3054,30
38551,20
338,12
3392,25
29233,37
6463,15
9750,7
19973,32
1847,3
33877,3
31984,22
9785,1
2309,34
18393,16
38907,5
3480,30
467,18
7786,1
38319,20
543,13
9244,27
33569,8
83,28
1143,8
1277,8
33703,8
7268,11
1219,3
36396,15
24443,3
16756,1
40242,1
9868,12
28569,6
2006,9
9053,28
33599,8
113,28
36350,20
33337,8
5159,1
37148,0
28249,1
36088,20
4856,0
10847,3
7473,12
36292,15
9065,38
7112,6
8407,38
4775,11
27603,11
16524,1
31414,3
1698,14
1739,15
242,34
37277,6
37960,36
9479,28
976,29
36380,20
33763,8
5189,1
1617,25
3931,36
39469,27
10353,3
33839,3
31764,8
39568,6
3021,0
24259,20
16816,1
2427,15
31578,3
24859,15
37703,6
21025,39
18449,28
15937,32
20243,3
36946,0
2043,25
5091,1
1822,26
3016,6
22295,14
1082,24
18723,38
8704,8
36923,16
39674,28
36620,15
8442,8
38975,27
10319,18
33887,20
1397,35
36737,11
34225,15
31608,3
34662,16
23829,35
14247,6
4550,27
6864,38
10372,29
14719,1
11013,25
7697,12
20145,3
19749,3
1153,25
16614,28
37087,16
39308,28
16934,6
3081,0
2685,0
2819,0
11561,15
31941,4
37268,27
40578,3
31638,3
8548,3
11101,30
3396,11
19703,8
6287,3
1579,25
4196,37
33743,25
19319,18
3810,1
23305,11
3152,1
2890,1
4406,32
5600,12
31610,25
10572,36
37036,27
4744,27
16796,18
1287,1
2407,32
2011,32
23317,21
2506,11
6713,3
26033,12
32420,15
14913,1
7571,34
2745,27
10945,25
38149,18
35136,6
34513,27
28149,38
204,10
40935,24
34152,21
17187,24
1241,6
979,6
38959,8
38435,8
3369,12
31693,36
6347,3
20177,25
6743,3
32322,15
3270,6
35300,6
21843,0
5468,34
23761,11
28733,35
29927,15
3626,18
16033,8
747,6
33773,1
1347,1
31880,20
16371,3
1481,1
2205,32
1085,1
23115,21
2601,32
33074,0
38803,3
15451,3
13535,38
30679,0
29619,20
37924,34
38058,34
37662,34
10375,6
20755,15
2596,38
34626,38
1039,6
33203,6
11099,37
14345,28
38891,8
25341,3
1249,1
15743,3
335,38
31491,36
20371,25
9292,15
3406,28
31105,0
35972,8
236,32
370,32
32895,11
37826,34
30121,15
1943,8
40938,25
2281,3
16169,3
24847,3
3436,28
32890,17
30075,20
30873,0
138,32
12411,22
16263,15
39353,15
36736,3
1175,28
39091,15
2369,8
33205,28
2049,3
25139,3
24877,3
9731,38
395,38
1985,18
9032,37
31002,6
32920,17
30740,6
4398,8
36428,8
40239,0
39179,20
430,32
4282,25
12919,24
39121,15
5814,0
681,28
19877,1
2079,3
3199,34
1817,3
35363,34
5605,11
39075,20
4469,9
40269,0
214,3
39209,20
28235,26
33661,28
39151,15
39588,16
18771,26
973,28
29371,1
39565,32
8292,11
29505,1
11445,3
22221,12
34535,3
34669,3
4598,15
25613,20
28859,11
19523,11
32274,3
37164,25
4214,25
1836,29
25363,30
34227,8
21073,3
7303,32
20811,3
11609,3
19157,38
31430,28
332,8
5665,11
5403,11
32438,3
2629,15
35055,15
37369,26
1907,30
37008,20
5019,21
37806,0
28907,1
2245,25
6056,17
5753,16
100,8
3515,0
25545,20
5567,11
12391,15
35085,15
7724,38
19997,28
20533,8
14647,21
37737,21
2071,30
15579,1
20871,3
2147,25
18231,7
9332,8
13143,0
4244,1
130,8
32160,8
1208,5
148,25
6098,27
37965,6
2101,30
8925,34
9723,14
39819,32
31753,34
21297,3
5493,38
38717,18
102,30
9496,8
13307,0
7025,13
34784,36
9834,3
178,25
2492,36
5907,28
35279,15
1972,0
39948,38
953,21
1710,0
1314,0
1844,0
3628,11
33478,0
29906,24
7177,3
30663,3
30267,3
12067,25
7113,18
1763,11
668,10
27569,2
1705,6
604,25
10278,20
34428,0
2043,1
1740,0
3297,32
721,21
6607,8
33106,20
38398,22
40029,3
6945,3
18001,29
28381,38
17739,29
4905,2
634,25
1869,6
372,25
4486,18
15699,28
35776,16
34716,36
39587,8
1607,6
38131,28
7295,8
39325,8
36015,32
30385,8
9650,20
39063,8
2207,1
1013,21
33934,0
40059,3
15315,38
425,36
3840,28
20939,25
36586,6
37402,3
11101,6
839,26
1637,6
39355,8
1439,21
781,21
33964,0
34005,1
2109,1
18119,34
38895,23
36692,28
36296,28
4266,28
30771,20
33522,32
13503,22
834,32
37828,3
38290,34
30981,15
3882,38
24699,28
39781,8
12857,32
7769,25
39799,25
64,6
3900,28
33709,16
40137,20
31133,5
402,1
39875,20
36862,8
32566,1
1260,32
33686,32
34088,12
10695,11
602,32
37858,3
10800,27
37596,3
1901,28
27899,24
5304,3
31448,16
39753,30
26057,8
31652,11
26395,3
25999,3
39963,25
94,6
33681,38
2449,18
18271,0
37154,8
9331,0
32596,1
33454,32
37626,3
40377,15
2065,28
1669,28
1803,28
4420,40
24893,28
2997,8
26087,8
3597,3
36747,34
4059,34
3073,3
2677,3
36223,34
39597,25
1681,38
19619,16
1023,38
31630,6
18301,0
9798,1
40331,20
5725,9
1074,3
32230,1
8837,0
34224,34
5702,25
2293,13
218,18
31147,37
40407,15
17317,15
7981,15
1833,28
2631,8
4188,40
1967,28
690,13
20767,1
2171,23
13821,34
2346,24
35133,3
29247,16
1028,8
29643,16
9228,6
2946,19
10389,38
40361,20
2486,34
11123,33
1104,3
1500,3
10686,32
2981,13
842,3
7953,37
26287,15
40437,15
17481,15
21595,8
30915,37
38362,20
34289,28
8687,32
3057,8
7305,1
28677,21
6344,0
22791,34
35821,3
11077,38
10681,38
796,8
534,8
28817,31
27831,0
3751,15
33164,3
34284,34
31667,22
872,3
3885,15
37396,25
26317,15
12685,8
25857,30
6636,0
21963,3
3501,25
12365,3
3239,25
226,13
12499,3
37944,15
3140,19
6689,11
33194,3
10238,3
1298,3
902,3
12115,13
4049,15
16650,36
879,19
180,18
2535,30
40911,32
30892,2
21469,3
32682,13
4067,5
6381,16
40591,27
19815,38
5104,1
38650,32
990,8
5238,1
27891,0
1328,3
33358,3
29786,27
5997,26
40644,38
31704,38
40341,37
31442,38
15933,21
13357,10
3299,25
19121,7
5530,1
36063,20
35667,20
23353,29
36861,0
5992,32
36995,0
38779,11
601,24
10298,3
36401,15
35382,36
27939,17
6068,27
2174,0
4488,11
39589,1
12531,25
25375,16
19151,7
36093,20
1487,9
25055,11
6418,32
38186,32
2986,36
40283,8
30458,29
2600,0
2734,0
28045,12
32673,34
31157,3
7805,3
12695,25
37719,7
6413,38
40033,18
6547,38
38536,37
38140,37
23825,0
77,0
21711,20
30150,34
2595,6
35021,6
2729,6
22445,15
17357,8
32668,40
8155,8
1611,21
37807,12
24701,21
4723,12
34532,0
8097,3
34375,16
32878,35
23855,0
38262,3
32073,15
21677,35
4712,38
35909,37
3493,1
977,41
18121,3
2835,1
2573,1
1880,37
35063,16
15809,38
1356,37
2113,16
31369,20
970,1
137,0
28991,24
6658,3
39808,34
8879,15
4084,38
17551,8
12859,1
36411,32
8233,25
37209,12
528,6
11741,16
37448,28
266,6
37582,28
5593,29
37984,8
10161,0
1262,1
202,21
40298,19
866,1
1000,1
2120,32
301,0
34948,12
28625,24
17983,15
6030,3
32133,15
29953,4
2458,27
25985,28
37600,18
220,11
39652,29
4031,3
12231,1
197,27
558,6
11375,16
28713,29
34978,12
8316,36
39606,34
3059,28
35712,7
3461,8
37764,18
4061,3
4195,3
3799,3
623,27
19943,36
2145,38
3735,18
34309,38
6166,25
6964,5
36575,8
7698,0
7436,0
36913,3
13561,3
10350,6
19973,36
432,28
23085,27
20509,16
35376,34
9768,1
33254,1
38226,25
6953,4
310,38
9745,17
36646,9
2723,28
34753,28
38960,20
40020,0
7728,0
40154,0
33831,12
16668,0
13457,3
9821,12
23971,12
37801,34
1918,8
858,28
10118,6
1219,7
2390,3
1994,3
35540,34
10194,1
1732,3
22485,8
15201,19
38728,20
16832,0
3965,25
14741,34
6675,36
10090,28
4460,4
34374,8
33314,28
492,28
888,28
27789,20
39800,10
5918,30
30942,12
30243,11
35308,34
39119,26
39480,5
30977,6
32534,38
22649,8
12917,8
16728,0
30954,22
22591,3
39795,16
918,28
28151,5
37155,20
1093,29
4467,20
1850,8
36194,19
4444,36
34614,3
36969,15
36573,15
30250,27
7655,6
5277,10
18315,32
39184,20
189,3
13757,25
22755,3
19049,27
39697,16
1519,29
5691,0
2294,25
16526,27
31113,28
11001,19
31911,8
30455,28
40111,6
5610,11
3430,0
27943,32
9159,3
30752,22
1380,35
32383,3
2708,15
33241,34
22785,3
4189,25
14125,20
1153,29
2784,10
6882,32
37885,0
23537,15
26253,6
34849,4
31580,29
39780,27
31941,8
17447,6
30485,28
482,9
3594,0
23153,25
1544,35
121,3
32151,3
35164,15
2738,15
6287,7
40194,17
37618,6
30152,3
40532,12
40136,12
2092,25
5466,16
26283,6
5204,16
9015,8
32105,8
34856,20
35520,0
35654,0
5542,11
93,25
8957,3
5781,27
13585,25
3543,11
967,0
35573,11
2046,30
31500,19
7092,3
5199,22
5636,23
38819,2
32933,15
30906,34
38621,17
17187,28
39840,27
17985,8
9045,8
15607,12
35684,0
123,25
33213,5
33685,0
2816,32
32229,20
3707,11
7980,34
3783,6
18277,8
2432,42
31804,29
36875,32
2904,37
6016,28
38046,28
15451,7
1423,0
1027,0
33191,0
7152,3
9903,15
39316,3
6890,3
30376,3
13411,6
6628,3
4553,8
6867,19
28377,3
4151,1
8861,25
35401,38
1552,6
1156,6
27655,18
16576,8
39707,9
5784,28
31229,40
3010,32
10527,0
33221,0
2748,32
3785,28
35512,27
3884,7
30424,20
1145,32
30162,20
13255,1
1087,27
29003,34
8891,25
1221,27
1186,6
20021,0
19759,0
33152,21
1920,1
6985,24
36002,12
40209,4
36777,8
55,1
1175,32
779,32
1216,33
33962,11
37773,3
517,32
1274,11
25063,12
23607,32
37377,3
37115,3
30926,15
30530,15
855,27
23945,27
6281,29
2824,3
1170,38
1927,17
1968,18
209,37
31678,0
14713,3
40356,0
24773,34
39896,15
1584,28
18683,25
2778,8
4853,3
2079,7
1019,27
1817,7
4411,35
28561,15
1794,23
7482,25
40747,6
37932,9
36039,28
35643,28
115,1
14743,3
7296,20
22943,1
8490,0
23421,3
28311,25
752,33
8595,16
39926,15
33737,27
1748,28
12565,38
39664,15
33475,27
1090,28
2680,8
1352,28
3280,3
2884,3
35310,3
19983,0
36564,34
4138,34
31080,27
34151,17
31575,6
1900,18
27741,30
623,3
37438,9
23847,3
40550,0
14511,3
34227,12
10718,28
22729,18
37357,20
30048,1
5065,20
2652,3
37695,15
35078,3
577,8
8777,6
274,7
315,8
23801,8
653,3
8853,1
32817,3
24997,34
34712,30
39239,0
38843,0
6988,1
665,13
38121,15
31973,28
37463,15
31711,28
19,23
3434,15
34363,34
817,3
951,3
37737,25
555,3
2770,35
37475,25
398,19
17497,16
40587,16
95,18
19811,27
15783,0
2788,25
27375,6
2526,25
40902,27
37493,15
10790,38
32801,8
35552,20
4320,0
247,8
4454,0
4058,0
486,24
33710,4
34393,34
981,3
33011,3
3202,15
38740,6
30237,7
11979,24
35780,5
9875,8
35978,20
20931,34
4088,0
29795,12
6402,11
10213,3
9817,3
10347,3
1011,3
39469,7
6379,27
38770,6
854,19
2089,0
4799,11
1827,0
25313,0
569,35
9829,13
24591,15
38025,37
907,30
35350,20
36544,0
38101,32
28041,1
5675,32
587,25
33013,25
721,25
35327,36
2598,35
5751,27
2119,0
21835,9
2253,0
31072,3
33025,35
7720,3
1834,16
6462,38
4981,1
4719,1
3630,37
8332,8
15379,27
3863,16
1089,20
33119,20
36889,11
2283,0
8408,3
34051,0
7750,3
30840,3
22,0
3398,37
10321,20
2750,1
3870,32
2051,0
8438,3
2488,1
39449,24
8176,3
33522,36
397,35
4744,7
186,0
24699,32
32899,30
5781,3
6311,3
20543,5
36250,37
13259,16
28149,18
39362,28
34012,21
12403,31
2780,1
37520,12
11021,0
20025,15
20159,15
18703,35
40673,4
36006,27
27503,28
478,0
2396,11
34863,12
2134,11
37975,3
29035,3
8696,15
193,16
19117,25
5485,18
36455,38
34636,6
4565,18
20189,15
473,6
10987,15
19467,30
1669,32
2997,12
32014,0
5713,3
2403,27
33734,26
2182,28
32195,11
29421,15
40908,5
1536,38
8680,20
218,22
37831,8
1437,32
451,1
38868,4
30365,5
39592,35
11769,27
8494,15
11111,27
2212,28
3668,8
34999,7
13163,38
37552,34
17469,9
3878,3
38525,15
3482,3
2486,38
1104,7
667,6
19987,15
2760,18
32412,22
24573,3
40612,20
32773,1
7171,5
38502,4
37442,24
15109,3
28677,25
26165,29
3832,8
7247,0
6187,20
3570,8
1058,12
31370,32
3512,3
377,28
74,27
29487,15
3227,19
34820,18
19311,1
30128,11
8915,21
40508,20
32005,21
2767,34
12027,12
32937,1
23281,23
7376,6
24475,3
16696,35
20903,27
925,18
38905,20
38509,20
34832,28
37449,40
38206,19
430,12
37787,35
6555,15
35968,3
4177,19
541,28
1205,8
31738,27
1939,3
29855,10
10139,1
2931,34
1415,3
17821,36
39529,5
35823,29
157,38
6707,5
8140,1
4067,9
932,34
18695,11
3910,25
28235,6
5962,36
833,28
19167,6
571,28
175,28
24459,8
19505,1
1346,24
1707,3
4458,15
1841,3
33475,3
33871,3
8993,38
9127,38
40679,36
7308,6
31821,38
38703,20
962,34
30736,1
37164,5
15823,15
33027,28
40212,11
36180,20
37374,0
7262,11
34163,3
3294,35
32247,38
24845,20
39764,6
25777,0
37590,5
30143,22
13405,4
37765,6
38489,37
28563,6
22677,19
4879,21
27969,21
36606,20
11237,3
1581,25
2717,0
5427,11
8842,3
339,4
1459,35
2653,15
33850,14
31670,3
36560,25
33524,29
9735,28
9776,29
33926,9
21851,34
21327,34
3791,36
4985,16
39725,27
40960,8
14659,11
2747,0
36730,32
2881,0
7375,22
369,4
1227,35
39382,38
20423,8
37563,6
18967,28
28623,6
3062,11
882,0
37365,21
29701,3
5871,1
5475,1
29835,3
38297,1
8226,13
13553,36
3138,6
4654,37
2037,25
29375,18
40192,28
12113,0
36036,1
5924,12
34941,0
34743,15
39610,23
5505,28
28595,28
2230,16
29527,8
6641,3
30127,3
29865,3
23321,16
2883,22
38246,12
19825,35
21019,15
1041,6
2120,36
2161,37
11421,15
34511,15
2522,16
28625,28
16049,37
38019,6
6030,7
39617,39
1338,0
1379,1
2499,32
32174,20
1076,0
38835,3
37338,22
30332,4
8682,13
11433,25
37938,17
35100,6
692,10
36954,32
32262,25
10653,35
